,seed_list
803488,20640965
803489,33018547
803490,34635464
803491,56294377
803492,40602223
803493,86959348
803494,70467738
803495,76796214
803496,67739982
803497,81035882
803498,94699577
803499,60397861
803500,96205884
803501,43071920
803502,9975023
803503,50923288
803504,48364419
803505,18547343
803506,29101535
803507,76630393
803508,3124286
803509,51114560
803510,60708308
803511,27937450
803512,81598143
803513,12860453
803514,24829891
803515,46067764
803516,38227281
803517,67473634
803518,70971355
803519,36279020
803520,84464543
803521,87044183
803522,31332541
803523,35034794
803524,3537725
803525,94315832
803526,88977855
803527,42078660
803528,38212734
803529,79441179
803530,95425747
803531,47750727
803532,94739497
803533,4470007
803534,48132631
803535,99125611
803536,56031255
803537,25868415
803538,33666213
803539,36529059
803540,27361967
803541,93143122
803542,78973704
803543,95808092
803544,83183066
803545,99665999
803546,89653616
803547,34089357
803548,77921615
803549,23938433
803550,11443825
803551,68103831
803552,76910807
803553,88087263
803554,13002388
803555,57460570
803556,73246465
803557,8608512
803558,45671529
803559,13840387
803560,17658783
803561,46552430
803562,74233557
803563,34718474
803564,90898413
803565,24972309
803566,89211627
803567,1847579
803568,36242790
803569,83750902
803570,17165048
803571,19885871
803572,93465659
803573,82273355
803574,35256885
803575,4154183
803576,41844089
803577,34460709
803578,51875607
803579,22478924
803580,74620914
803581,81616440
803582,50270616
803583,64458822
803584,13223178
803585,19533588
803586,7828923
803587,94757904
803588,73414309
803589,34089124
803590,50381609
803591,76990860
803592,13201896
803593,62168715
803594,20323068
803595,76752325
803596,62269476
803597,99978382
803598,80984619
803599,70736931
803600,22963931
803601,43752838
803602,20751447
803603,73061292
803604,64894666
803605,77568042
803606,41678588
803607,46059766
803608,66654416
803609,21077627
803610,89883036
803611,19761083
803612,34302250
803613,30648194
803614,42606710
803615,24568492
803616,30302346
803617,63591448
803618,40446999
803619,99707575
803620,32680786
803621,80895989
803622,32888444
803623,18956973
803624,9046197
803625,65851866
803626,74547628
803627,20913347
803628,66769106
803629,31376938
803630,87202034
803631,99702182
803632,96491097
803633,89740286
803634,83174143
803635,90888395
803636,15482264
803637,49392819
803638,22670882
803639,20765773
803640,63363517
803641,8087025
803642,68441974
803643,14783526
803644,93457956
803645,41625424
803646,77338752
803647,81618157
803648,79542318
803649,38964689
803650,2540129
803651,26927035
803652,2231606
803653,89015882
803654,51305518
803655,14699387
803656,67128075
803657,80864195
803658,29477983
803659,82921114
803660,42660551
803661,15511826
803662,70314863
803663,97567699
803664,42971348
803665,66981116
803666,22347870
803667,59852289
803668,1239558
803669,44263299
803670,20608865
803671,44659841
803672,7469402
803673,15259816
803674,9194443
803675,43068990
803676,39090692
803677,14359076
803678,7065173
803679,44093313
803680,45262662
803681,81078336
803682,48396021
803683,12148216
803684,28902067
803685,42903145
803686,20175268
803687,67978139
803688,73465372
803689,41771727
803690,72858241
803691,89969141
803692,90938346
803693,49026439
803694,63054169
803695,7212218
803696,21362364
803697,29592337
803698,33334309
803699,77350770
803700,4596756
803701,82404506
803702,70669868
803703,49421969
803704,28322586
803705,90677483
803706,65094245
803707,216191
803708,71629030
803709,47899002
803710,50803145
803711,81403323
803712,65081308
803713,26960400
803714,60219887
803715,87620979
803716,7973830
803717,42347795
803718,45494876
803719,24214905
803720,9754746
803721,48515976
803722,36625458
803723,46114492
803724,21363215
803725,83840196
803726,38054872
803727,31500561
803728,29323590
803729,40798331
803730,91145205
803731,73803639
803732,7580349
803733,70846639
803734,79339781
803735,73587979
803736,59774789
803737,80311952
803738,31734868
803739,91048667
803740,65795281
803741,31506017
803742,4258196
803743,49358683
803744,41720791
803745,5396597
803746,41769615
803747,45031433
803748,87064491
803749,32696648
803750,49831129
803751,68706604
803752,319452
803753,57952817
803754,59458792
803755,85755063
803756,66062092
803757,87333893
803758,77162327
803759,62050283
803760,87889521
803761,73081414
803762,58260313
803763,2333312
803764,57503680
803765,33799039
803766,62610861
803767,85609907
803768,63676918
803769,74941765
803770,85826517
803771,13040980
803772,52224864
803773,54662671
803774,13469267
803775,66129536
803776,29288321
803777,30391909
803778,52031633
803779,47407841
803780,50205937
803781,70865025
803782,72069819
803783,4150230
803784,66193828
803785,22868680
803786,96931565
803787,37088735
803788,72839747
803789,30873078
803790,28724887
803791,29197239
803792,39398280
803793,59728451
803794,82549007
803795,51510289
803796,49063554
803797,30453322
803798,35752549
803799,40637013
803800,52663324
803801,8151959
803802,67425568
803803,39505580
803804,58616740
803805,57494014
803806,646660
803807,99725348
803808,1879676
803809,21934864
803810,70912063
803811,59995273
803812,61030252
803813,92616635
803814,96605800
803815,11978139
803816,94252531
803817,64695494
803818,42327451
803819,18149613
803820,64879337
803821,38485095
803822,40304425
803823,5189980
803824,47180942
803825,94003244
803826,84646566
803827,61083242
803828,96295226
803829,73646957
803830,93568214
803831,15726678
803832,27836700
803833,98920425
803834,71172743
803835,63509485
803836,54437648
803837,41816417
803838,62255121
803839,94654047
803840,98979084
803841,99517209
803842,25103191
803843,46541431
803844,9144441
803845,79472847
803846,29977631
803847,79131053
803848,90278639
803849,33314854
803850,48725181
803851,44721065
803852,5668690
803853,7519075
803854,28352850
803855,36242472
803856,70445667
803857,98272374
803858,25471275
803859,62991391
803860,95630249
803861,45671593
803862,772070
803863,98217555
803864,67329015
803865,77580393
803866,36683411
803867,60795706
803868,8963006
803869,14858078
803870,31973703
803871,92603280
803872,70914484
803873,73838792
803874,98668738
803875,69973776
803876,32348044
803877,23775642
803878,29682573
803879,32873682
803880,30817168
803881,81023883
803882,8997970
803883,76738800
803884,78500170
803885,81838328
803886,51471050
803887,80549196
803888,95666301
803889,74656791
803890,20005524
803891,20389828
803892,25974164
803893,95457341
803894,30912275
803895,96926516
803896,9192249
803897,15162929
803898,34595393
803899,21705070
803900,79575136
803901,96671483
803902,27654718
803903,18032311
803904,96407914
803905,63806085
803906,98470156
803907,25599936
803908,47132993
803909,36346373
803910,44975621
803911,71417444
803912,59221134
803913,85165165
803914,82775581
803915,70897406
803916,5398630
803917,656817
803918,54153909
803919,50799429
803920,83504348
803921,21606538
803922,49910632
803923,7007269
803924,84881228
803925,67023541
803926,47186852
803927,30332746
803928,89876830
803929,86440364
803930,29425055
803931,80858724
803932,23837378
803933,55229549
803934,5332299
803935,5729001
803936,99095623
803937,97030078
803938,98594059
803939,23533411
803940,72083420
803941,1644212
803942,93019708
803943,37394788
803944,36486827
803945,17588725
803946,10943006
803947,95421536
803948,41975460
803949,5467166
803950,59895944
803951,84949903
803952,35509876
803953,57488946
803954,93881572
803955,6978756
803956,21429275
803957,24117557
803958,98815785
803959,26945446
803960,73252182
803961,71454576
803962,7093312
803963,64996173
803964,10263543
803965,24840880
803966,87560366
803967,47765029
803968,82083059
803969,86593535
803970,17180929
803971,18583735
803972,40978887
803973,38873174
803974,62901041
803975,15803312
803976,17751590
803977,98728650
803978,96042669
803979,5388168
803980,66470399
803981,25007316
803982,30577844
803983,52495190
803984,4246688
803985,60458656
803986,59668804
803987,82664885
803988,95799255
803989,37985433
803990,3099959
803991,99979190
803992,42509552
803993,10873075
803994,77705306
803995,76657928
803996,79119102
803997,49561576
803998,91649192
803999,59084271
804000,9110466
804001,50743165
804002,49891032
804003,16673990
804004,6554955
804005,40982274
804006,76035833
804007,50790018
804008,85896444
804009,23778958
804010,99327937
804011,44664049
804012,95557340
804013,70638561
804014,88553580
804015,60796062
804016,15793950
804017,8744224
804018,80661707
804019,89793447
804020,20937613
804021,19023054
804022,65665835
804023,8389245
804024,80641878
804025,17726137
804026,94711018
804027,94798084
804028,46893762
804029,84597173
804030,37720509
804031,8384652
804032,55283820
804033,49419889
804034,99867491
804035,10464452
804036,75070568
804037,57389536
804038,24275205
804039,32372198
804040,70391751
804041,8107234
804042,21419929
804043,7336591
804044,41025463
804045,79331586
804046,5277021
804047,14972856
804048,6979422
804049,53580454
804050,38388838
804051,48591003
804052,35276755
804053,58182279
804054,39955180
804055,95039460
804056,66238570
804057,4750246
804058,35108387
804059,61720915
804060,87270083
804061,36551449
804062,72318147
804063,42289236
804064,11526769
804065,81163243
804066,13022494
804067,39251115
804068,57133115
804069,43037776
804070,40764552
804071,25245836
804072,20194603
804073,1726887
804074,26145533
804075,56558417
804076,83834429
804077,91865899
804078,76405153
804079,88361987
804080,90547721
804081,57102954
804082,88689379
804083,61598473
804084,17347614
804085,19778569
804086,97132960
804087,25038534
804088,40348253
804089,20045987
804090,98067684
804091,75231055
804092,94263813
804093,31916049
804094,85529627
804095,9577035
804096,76075772
804097,70959896
804098,67645835
804099,70900289
804100,70873809
804101,14827058
804102,74359971
804103,11172205
804104,14587709
804105,80991900
804106,11381018
804107,208343
804108,74140226
804109,23050111
804110,44600890
804111,65689563
804112,84890139
804113,29667912
804114,82191966
804115,78252052
804116,92898296
804117,4699625
804118,87255485
804119,70080894
804120,34764000
804121,30122249
804122,29621057
804123,70859719
804124,22854651
804125,12663189
804126,30375235
804127,9503860
804128,55842538
804129,23694129
804130,22753689
804131,90747125
804132,22883082
804133,54137241
804134,35501561
804135,79025920
804136,42498987
804137,4771695
804138,55130841
804139,43798667
804140,38457166
804141,39718008
804142,74510563
804143,10077999
804144,58502745
804145,91443740
804146,86236047
804147,65871536
804148,57518334
804149,19110555
804150,63310732
804151,16715845
804152,82478353
804153,12063857
804154,45297818
804155,70836053
804156,27202875
804157,37029988
804158,82396962
804159,7261588
804160,89245222
804161,48858661
804162,56000490
804163,27173082
804164,23421908
804165,23265115
804166,65011649
804167,55901000
804168,79531326
804169,66543861
804170,59317570
804171,11313617
804172,26254385
804173,80055528
804174,28674686
804175,39067491
804176,98678040
804177,41555825
804178,82451445
804179,67932782
804180,36281373
804181,73033465
804182,28535881
804183,92675687
804184,94350420
804185,62446099
804186,95742022
804187,23060319
804188,47809348
804189,28386895
804190,78047981
804191,38376353
804192,18318681
804193,24906800
804194,17363610
804195,22447968
804196,69073536
804197,83621956
804198,51366007
804199,5182303
804200,53092173
804201,42456436
804202,80901921
804203,30363272
804204,2488393
804205,14614969
804206,78374621
804207,46092869
804208,50103557
804209,15431187
804210,11979007
804211,27243597
804212,72188419
804213,84437048
804214,24417815
804215,93373614
804216,67642981
804217,28953737
804218,22521135
804219,51852625
804220,26234749
804221,7503260
804222,45819620
804223,93320787
804224,86423918
804225,50626765
804226,2726788
804227,21875602
804228,81733684
804229,19329349
804230,59952525
804231,87791701
804232,74861697
804233,26908955
804234,24420425
804235,34683444
804236,43312816
804237,15250176
804238,98381166
804239,72099675
804240,93434149
804241,15078470
804242,35595761
804243,40468681
804244,72138340
804245,69553069
804246,32278961
804247,6664257
804248,90276979
804249,3516742
804250,32363656
804251,33995074
804252,2845034
804253,88900961
804254,7654086
804255,13810007
804256,89552117
804257,39411299
804258,56707102
804259,74204442
804260,95582792
804261,58401310
804262,419392
804263,2418396
804264,90916195
804265,67127350
804266,61669908
804267,958266
804268,23337445
804269,52655871
804270,95438962
804271,48444181
804272,73412172
804273,60499152
804274,34227395
804275,13837035
804276,90791350
804277,7751845
804278,5367726
804279,9936062
804280,32854
804281,34707355
804282,95095357
804283,24405195
804284,99376538
804285,24223143
804286,92692294
804287,8150008
804288,80990031
804289,10656159
804290,79740146
804291,41584551
804292,71762167
804293,18835913
804294,36265297
804295,75876239
804296,13181424
804297,37409357
804298,81975639
804299,17962558
804300,27785047
804301,27573152
804302,22585868
804303,62347333
804304,65948866
804305,94619297
804306,99863333
804307,94938345
804308,90687490
804309,64284400
804310,93686012
804311,30068402
804312,10265171
804313,72210638
804314,84322434
804315,77271827
804316,62307958
804317,16545303
804318,3104712
804319,42444405
804320,12147531
804321,91157986
804322,3217230
804323,98179202
804324,75221776
804325,76582837
804326,15807857
804327,13204570
804328,90286936
804329,48230376
804330,74258
804331,71976932
804332,48204445
804333,35341193
804334,62922347
804335,23840153
804336,58919133
804337,47899520
804338,48115076
804339,9808353
804340,26945808
804341,30093533
804342,31960352
804343,44856668
804344,60068138
804345,78269193
804346,52350911
804347,60322737
804348,397090
804349,18197643
804350,80804205
804351,75970240
804352,3165377
804353,62566838
804354,35004259
804355,9599467
804356,82399315
804357,72763803
804358,63683529
804359,66651870
804360,26492426
804361,16712410
804362,60973552
804363,24590215
804364,82071121
804365,12616325
804366,7801544
804367,60471110
804368,85767565
804369,26589273
804370,23128973
804371,84073150
804372,31351478
804373,59996124
804374,93219543
804375,29531846
804376,27012055
804377,99038096
804378,11842924
804379,84364969
804380,11491191
804381,85652479
804382,23322673
804383,25000966
804384,61006946
804385,76027467
804386,64457770
804387,32724572
804388,29573673
804389,68657110
804390,21975047
804391,61315329
804392,61821447
804393,56705624
804394,51060599
804395,49012217
804396,96512546
804397,75661158
804398,96507881
804399,20051711
804400,77159838
804401,63498150
804402,19252292
804403,99977497
804404,26411616
804405,61481646
804406,86780561
804407,99842374
804408,19038980
804409,28438814
804410,69316101
804411,82655662
804412,70115618
804413,16616567
804414,77865924
804415,28960081
804416,50276918
804417,54797028
804418,26162192
804419,32188948
804420,66374974
804421,3755926
804422,41783286
804423,49636346
804424,96976883
804425,57282001
804426,74739363
804427,5648536
804428,32325978
804429,39407281
804430,21238865
804431,45774764
804432,75454021
804433,43333453
804434,99207341
804435,98939226
804436,94332879
804437,28966955
804438,26691155
804439,21491877
804440,33357794
804441,34494240
804442,36650337
804443,78293399
804444,9934157
804445,55005553
804446,22220184
804447,18010514
804448,91016995
804449,86020191
804450,29345332
804451,69358226
804452,58739325
804453,41921001
804454,25625606
804455,26231781
804456,69961441
804457,23237866
804458,71899262
804459,64672164
804460,20010752
804461,25072637
804462,65602761
804463,51977574
804464,24057364
804465,16282545
804466,87910998
804467,57247861
804468,11952486
804469,74212568
804470,93324267
804471,80982645
804472,36477424
804473,63741874
804474,78679058
804475,23527083
804476,98762309
804477,12296281
804478,11024516
804479,17080101
804480,80623959
804481,34741009
804482,94224875
804483,34935270
804484,14155469
804485,13270798
804486,52485010
804487,33092872
804488,61540794
804489,74701808
804490,40660206
804491,33995888
804492,46367197
804493,87868003
804494,91988269
804495,3364954
804496,75266565
804497,57042429
804498,37015108
804499,46929102
804500,94352582
804501,6174177
804502,87457968
804503,99771875
804504,92255738
804505,70340227
804506,29005805
804507,4507675
804508,50754037
804509,52366002
804510,25083711
804511,62231232
804512,28922028
804513,55676655
804514,22326048
804515,62647624
804516,10185437
804517,74716389
804518,20100909
804519,26927245
804520,85711105
804521,34823777
804522,67581086
804523,58503623
804524,50276868
804525,88964355
804526,86029068
804527,29909463
804528,46751552
804529,39751507
804530,6636077
804531,43527503
804532,15791613
804533,69059608
804534,61565994
804535,92318972
804536,30194166
804537,57946266
804538,44438656
804539,60818001
804540,20829006
804541,56042409
804542,16552273
804543,11306241
804544,34949228
804545,75226110
804546,97671059
804547,68650612
804548,96991845
804549,89019081
804550,28497062
804551,6605372
804552,56791021
804553,83764084
804554,48075706
804555,96862475
804556,19257140
804557,2928530
804558,86711149
804559,59263249
804560,39659445
804561,60728345
804562,588783
804563,98161267
804564,64497386
804565,47746725
804566,31293144
804567,61933080
804568,34731403
804569,71639547
804570,14886219
804571,43366499
804572,26585612
804573,59325774
804574,41637215
804575,8216852
804576,64450923
804577,4234679
804578,14215267
804579,5170605
804580,46660574
804581,98012763
804582,92943869
804583,2192542
804584,25822228
804585,87732394
804586,42219282
804587,17077418
804588,57409052
804589,85971646
804590,2845043
804591,83066070
804592,66631120
804593,84587563
804594,97479150
804595,32916440
804596,84447393
804597,45760754
804598,8763181
804599,49698175
804600,15507576
804601,13318836
804602,16486631
804603,59320976
804604,56206577
804605,94828304
804606,41892665
804607,94494128
804608,53860330
804609,24219744
804610,53605403
804611,83197334
804612,58061473
804613,66185451
804614,93539574
804615,64151403
804616,68106678
804617,99994754
804618,65406634
804619,32016581
804620,69857856
804621,67168275
804622,93735717
804623,6224744
804624,47450076
804625,28098749
804626,43807391
804627,85488339
804628,20887646
804629,67621929
804630,38521871
804631,61306824
804632,21039999
804633,45967273
804634,63330989
804635,39511422
804636,72014724
804637,56420187
804638,26495311
804639,78599154
804640,65178546
804641,94363013
804642,58362490
804643,19761504
804644,20100078
804645,75766557
804646,82276032
804647,22597967
804648,34683675
804649,59344028
804650,82194182
804651,18448738
804652,5891906
804653,8076188
804654,74730767
804655,68255642
804656,49860751
804657,47317020
804658,16468233
804659,29942424
804660,37635992
804661,839081
804662,78571847
804663,60234672
804664,91922340
804665,94036811
804666,41656475
804667,75562348
804668,13065792
804669,48603115
804670,79677583
804671,71724450
804672,26339866
804673,88854568
804674,99112806
804675,53221545
804676,51222102
804677,23225302
804678,86536201
804679,15604424
804680,35845072
804681,93889866
804682,76460487
804683,59714957
804684,33354137
804685,43546631
804686,25270650
804687,39719619
804688,13887428
804689,91152168
804690,21727086
804691,26792510
804692,90102163
804693,93332311
804694,32224273
804695,58924454
804696,69879112
804697,4143166
804698,62251401
804699,81060088
804700,88216152
804701,99350148
804702,33808608
804703,64681847
804704,39678221
804705,67925734
804706,35142319
804707,54951567
804708,51768837
804709,27307807
804710,8760642
804711,34578796
804712,26240805
804713,45236858
804714,73148925
804715,53468788
804716,90885820
804717,2435261
804718,63473186
804719,34532142
804720,10266017
804721,42906644
804722,15501122
804723,1585630
804724,93910233
804725,42187420
804726,54079998
804727,27872711
804728,76906749
804729,23994981
804730,54374313
804731,61051754
804732,93486746
804733,28667780
804734,60968103
804735,70849540
804736,65510636
804737,69058410
804738,99141534
804739,98444906
804740,69254698
804741,99824911
804742,21257513
804743,97154283
804744,962120
804745,29268798
804746,39338194
804747,15988845
804748,55410530
804749,49436485
804750,60223944
804751,76693783
804752,1179171
804753,96766965
804754,80251509
804755,73923050
804756,66556425
804757,61797315
804758,80342122
804759,80434335
804760,71061795
804761,60307745
804762,25596721
804763,70882623
804764,37328908
804765,88262887
804766,68797570
804767,85115136
804768,63147759
804769,34816045
804770,21971567
804771,16961139
804772,33376050
804773,79199353
804774,25803841
804775,72885778
804776,82323973
804777,3598032
804778,73381805
804779,27536041
804780,41473437
804781,66243769
804782,17987912
804783,27830337
804784,75151267
804785,55507352
804786,92695702
804787,61388885
804788,52231779
804789,16363629
804790,41922740
804791,44210414
804792,8864705
804793,37203084
804794,50792101
804795,83225787
804796,25392889
804797,27178804
804798,22334225
804799,6712574
804800,52490090
804801,25267621
804802,91798124
804803,31755259
804804,23601979
804805,34988798
804806,33230069
804807,70582437
804808,81124980
804809,86249607
804810,93585615
804811,15239537
804812,98435145
804813,86432613
804814,24817747
804815,80493746
804816,50197769
804817,39828978
804818,67995154
804819,23948140
804820,50285587
804821,5918775
804822,9262263
804823,13067204
804824,43279667
804825,82807267
804826,25372605
804827,26499206
804828,88369685
804829,79212495
804830,74432715
804831,52257654
804832,50590580
804833,82496878
804834,8440967
804835,41631278
804836,84874877
804837,31253821
804838,66750134
804839,81634312
804840,46974250
804841,22314161
804842,25856329
804843,15169023
804844,93270649
804845,52327613
804846,78671941
804847,84259799
804848,18343173
804849,51837807
804850,88618556
804851,14494567
804852,14954732
804853,86401668
804854,4221641
804855,50801323
804856,83194383
804857,15553070
804858,11971571
804859,30004894
804860,69764903
804861,42146145
804862,76890240
804863,81763835
804864,36376965
804865,78291864
804866,7912802
804867,82130281
804868,42678429
804869,70131103
804870,10662360
804871,32980081
804872,53105056
804873,47187387
804874,5700441
804875,17281847
804876,66545920
804877,58871475
804878,78362316
804879,41254671
804880,20161515
804881,70810354
804882,85308610
804883,36172063
804884,68927475
804885,14794662
804886,21487054
804887,38064876
804888,47464360
804889,94903210
804890,69497733
804891,92622637
804892,24028631
804893,98811452
804894,43346951
804895,57039547
804896,82334934
804897,24150502
804898,77810277
804899,40604004
804900,94527700
804901,45295117
804902,18779929
804903,75196442
804904,36924062
804905,67587310
804906,12220799
804907,65524067
804908,71861861
804909,73990183
804910,52604016
804911,43546110
804912,51861925
804913,80899363
804914,99361335
804915,62569165
804916,52427969
804917,46334675
804918,35974883
804919,20713399
804920,5340065
804921,73192053
804922,73765535
804923,97347898
804924,99582217
804925,10723059
804926,46991492
804927,80469416
804928,87486165
804929,51874980
804930,98716763
804931,88081090
804932,83040945
804933,14961957
804934,61611475
804935,61008832
804936,27286891
804937,89126769
804938,28537269
804939,5792912
804940,92976356
804941,86472272
804942,44481908
804943,38673569
804944,41678032
804945,97179305
804946,54087673
804947,13881730
804948,94882940
804949,18605932
804950,37331778
804951,25269661
804952,64946135
804953,42975203
804954,64227269
804955,61703822
804956,89785117
804957,79641917
804958,75755938
804959,41912363
804960,18556033
804961,19102089
804962,14811561
804963,66966883
804964,76022499
804965,88763422
804966,9230911
804967,20851275
804968,14964295
804969,20033430
804970,18573930
804971,3050401
804972,41868226
804973,4472483
804974,228927
804975,94567957
804976,88065324
804977,15393325
804978,35619178
804979,63985687
804980,99048761
804981,64357350
804982,78476536
804983,8477933
804984,80966201
804985,2097688
804986,47245772
804987,49856176
804988,65652142
804989,63240029
804990,48042318
804991,39932332
804992,30209000
804993,79201996
804994,95261678
804995,51021744
804996,41737042
804997,54441584
804998,69991087
804999,13351210
805000,87108894
805001,85116323
805002,57120396
805003,33555882
805004,54966050
805005,28431729
805006,69091629
805007,99064499
805008,78819417
805009,61909527
805010,51109390
805011,6278022
805012,37507665
805013,88422149
805014,75422454
805015,68269400
805016,66772084
805017,18394568
805018,56971243
805019,18423176
805020,26243934
805021,39090948
805022,40293107
805023,27938433
805024,74182767
805025,87223456
805026,96495580
805027,345599
805028,93568428
805029,44478060
805030,84176653
805031,99823338
805032,76768214
805033,16587678
805034,69863501
805035,19900119
805036,32222832
805037,85915001
805038,13340410
805039,67879646
805040,21526892
805041,96097405
805042,13314221
805043,90840131
805044,22665809
805045,48957068
805046,39433273
805047,92363848
805048,73833118
805049,69205000
805050,97037516
805051,40194947
805052,39415823
805053,21550085
805054,64619336
805055,50626127
805056,5839959
805057,34001797
805058,83276185
805059,50127211
805060,90146943
805061,69407176
805062,26496728
805063,19545475
805064,70822157
805065,54747507
805066,74203961
805067,38112981
805068,51256803
805069,27563889
805070,74100135
805071,87473203
805072,25079882
805073,95994434
805074,60317254
805075,68411542
805076,10193381
805077,30312315
805078,64066125
805079,82335390
805080,41512081
805081,42497952
805082,52840287
805083,49914168
805084,4917298
805085,65363085
805086,74020156
805087,99799744
805088,43634753
805089,86131712
805090,36806974
805091,2795014
805092,90383193
805093,61139369
805094,7114699
805095,12301081
805096,32998229
805097,89506222
805098,58819565
805099,20212521
805100,64558397
805101,31216809
805102,60618187
805103,69477932
805104,24894456
805105,15824386
805106,31812191
805107,61485254
805108,21806873
805109,71220291
805110,72050735
805111,9726428
805112,62797723
805113,65363238
805114,62068979
805115,55928265
805116,6804768
805117,55060764
805118,37247363
805119,69964955
805120,79395095
805121,46647461
805122,75546640
805123,77780090
805124,58636873
805125,25265680
805126,15319749
805127,68824040
805128,92312546
805129,89320225
805130,97706948
805131,22543848
805132,71804202
805133,35700670
805134,68954551
805135,99317437
805136,54552830
805137,34748262
805138,97150409
805139,74217294
805140,42472298
805141,25319906
805142,67313732
805143,58531933
805144,65636599
805145,88436038
805146,59893683
805147,35865335
805148,40050143
805149,83540294
805150,51287163
805151,60822934
805152,33915375
805153,74216196
805154,28826082
805155,59383293
805156,78248814
805157,69495670
805158,9221953
805159,36657573
805160,88124844
805161,95293163
805162,84243445
805163,51100854
805164,36066474
805165,75549544
805166,30982917
805167,43386712
805168,1529400
805169,13655646
805170,98710849
805171,4215080
805172,11608031
805173,68497291
805174,26319804
805175,39151564
805176,75903584
805177,72782657
805178,63088766
805179,91088921
805180,99578361
805181,29688342
805182,60284447
805183,9137570
805184,4596706
805185,92770743
805186,98443367
805187,1516750
805188,81291122
805189,86096711
805190,12601795
805191,66476880
805192,84929515
805193,29996858
805194,63709609
805195,51822573
805196,51794787
805197,45690597
805198,84176424
805199,29607086
805200,54498515
805201,30891572
805202,56933412
805203,82240514
805204,79220145
805205,70958729
805206,53550844
805207,8106117
805208,90683247
805209,42893194
805210,39930545
805211,54874219
805212,65428663
805213,5152744
805214,3785420
805215,47606972
805216,99831468
805217,28230688
805218,55818543
805219,93187372
805220,32830823
805221,75948876
805222,97385785
805223,44932855
805224,20584872
805225,54404696
805226,84376706
805227,43493149
805228,6450833
805229,88621497
805230,17952118
805231,6903668
805232,37720114
805233,27729333
805234,24639052
805235,48151842
805236,20718574
805237,99821318
805238,6470039
805239,81383070
805240,49313198
805241,6283979
805242,35527466
805243,81272442
805244,15514060
805245,96580796
805246,25814441
805247,79540279
805248,1153910
805249,62262599
805250,9602890
805251,40268633
805252,40644030
805253,89238790
805254,71511225
805255,19800556
805256,74157364
805257,69485044
805258,84746507
805259,91866593
805260,52515824
805261,89691969
805262,36154821
805263,49252969
805264,23956405
805265,1628920
805266,68034120
805267,29086853
805268,43312101
805269,25500946
805270,8371743
805271,76793607
805272,13688665
805273,73046040
805274,33831753
805275,93072594
805276,98517635
805277,91644610
805278,58584372
805279,40532314
805280,97790337
805281,43158732
805282,7490396
805283,13554509
805284,16301356
805285,78033907
805286,89258555
805287,20186974
805288,94962397
805289,14711130
805290,98597574
805291,91273847
805292,92672237
805293,66707513
805294,73785857
805295,66063539
805296,65539995
805297,73392763
805298,9068902
805299,8556703
805300,71117718
805301,65920170
805302,35890244
805303,48827838
805304,49635412
805305,63547649
805306,78866002
805307,14753757
805308,35434621
805309,15635720
805310,19103370
805311,19224659
805312,28797250
805313,25620497
805314,94756163
805315,32134887
805316,12107989
805317,48349069
805318,20622075
805319,64423349
805320,71150267
805321,35431881
805322,82368315
805323,31887142
805324,54646904
805325,11275266
805326,21162902
805327,80832042
805328,48847285
805329,13885739
805330,47189473
805331,84963460
805332,32203620
805333,17200706
805334,66790450
805335,18826562
805336,82200033
805337,78536863
805338,58048497
805339,13703887
805340,72597831
805341,11313054
805342,30361789
805343,95221087
805344,67477502
805345,44227941
805346,34372600
805347,18394729
805348,79284912
805349,34148010
805350,45261826
805351,34250224
805352,18321162
805353,20848484
805354,16705803
805355,78024482
805356,37781639
805357,4385047
805358,57802575
805359,14679964
805360,43184549
805361,74469487
805362,77274970
805363,29880759
805364,20130939
805365,29697505
805366,94568246
805367,82394123
805368,52285384
805369,31452669
805370,30048174
805371,92254405
805372,74028185
805373,83434163
805374,95302510
805375,55187159
805376,84850588
805377,89433702
805378,75052960
805379,41292977
805380,70412731
805381,11734810
805382,19818894
805383,89498071
805384,99364887
805385,85481530
805386,92419591
805387,98737179
805388,50567451
805389,51741150
805390,52082654
805391,27267687
805392,11687178
805393,86660893
805394,41169621
805395,13172745
805396,58225547
805397,25517405
805398,54510138
805399,40283514
805400,89971216
805401,83798095
805402,67489298
805403,31964631
805404,68525946
805405,74748432
805406,5718514
805407,58465346
805408,68929073
805409,28816685
805410,76945999
805411,32914768
805412,98200081
805413,77074681
805414,92211662
805415,24913010
805416,97138318
805417,40044650
805418,67997141
805419,62199620
805420,11907946
805421,73884096
805422,20425742
805423,60525266
805424,68040962
805425,36056099
805426,69810630
805427,12998695
805428,20869028
805429,78944093
805430,70893438
805431,85824841
805432,27332792
805433,35656950
805434,74391863
805435,72187474
805436,89965167
805437,70631689
805438,55220540
805439,71758604
805440,26410071
805441,83911888
805442,23874900
805443,99830454
805444,75796753
805445,52117123
805446,88270238
805447,39861555
805448,10018180
805449,14587843
805450,4877227
805451,35639679
805452,44927618
805453,92792639
805454,32970584
805455,12932772
805456,22653499
805457,65573715
805458,93215883
805459,34370237
805460,19148901
805461,71480993
805462,87348563
805463,66832137
805464,50131801
805465,8682730
805466,48685922
805467,5195208
805468,52772245
805469,58972313
805470,51657333
805471,52652569
805472,98573421
805473,31483926
805474,82170877
805475,62841221
805476,6702806
805477,20923903
805478,41694141
805479,29006328
805480,51040562
805481,83246569
805482,18700020
805483,38687662
805484,23806020
805485,88106839
805486,42815445
805487,12939762
805488,81583583
